name,position,z_type,z_score,x
kaib/kaib__2_4/rank_017_alphafold2_model_5_seed_000_msa_extra_msa_0.npy,kaib__2_4,right,21.55833,2
kaib/kaib__2_4/rank_017_alphafold2_model_5_seed_000_msa_extra_msa_0.npy,kaib__2_4,up,6.0501785,2
kaib/kaib__2_4/rank_006_alphafold2_model_2_seed_004_msa_extra_msa_1.npy,kaib__2_4,common,67.435356,2
kaib/kaib__2_4/rank_006_alphafold2_model_2_seed_004_msa_extra_msa_1.npy,kaib__2_4,right,15.997667,2
kaib/kaib__2_4/rank_006_alphafold2_model_2_seed_004_msa_extra_msa_1.npy,kaib__2_4,up,6.0484724,2
kaib/kaib__2_4/rank_009_alphafold2_model_3_seed_000_msa_extra_msa_3.npy,kaib__2_4,common,59.595627,2
kaib/kaib__2_4/rank_009_alphafold2_model_3_seed_000_msa_extra_msa_3.npy,kaib__2_4,right,13.350376,2
kaib/kaib__2_4/rank_009_alphafold2_model_3_seed_000_msa_extra_msa_3.npy,kaib__2_4,up,8.90926,2
kaib/kaib__2_4/rank_024_alphafold2_model_4_seed_002_msa_extra_msa_3.npy,kaib__2_4,common,48.5916,2
kaib/kaib__2_4/rank_024_alphafold2_model_4_seed_002_msa_extra_msa_3.npy,kaib__2_4,right,9.497534,2
kaib/kaib__2_4/rank_024_alphafold2_model_4_seed_002_msa_extra_msa_3.npy,kaib__2_4,up,5.7786283,2
kaib/kaib__2_4/rank_024_alphafold2_model_4_seed_002_msa_extra_msa_2.npy,kaib__2_4,common,47.953854,2
kaib/kaib__2_4/rank_024_alphafold2_model_4_seed_002_msa_extra_msa_2.npy,kaib__2_4,right,13.788022,2
kaib/kaib__2_4/rank_024_alphafold2_model_4_seed_002_msa_extra_msa_2.npy,kaib__2_4,up,5.2759333,2
kaib/kaib__2_4/rank_009_alphafold2_model_3_seed_000_msa_extra_msa_2.npy,kaib__2_4,common,51.602837,2
kaib/kaib__2_4/rank_009_alphafold2_model_3_seed_000_msa_extra_msa_2.npy,kaib__2_4,right,14.854768,2
kaib/kaib__2_4/rank_009_alphafold2_model_3_seed_000_msa_extra_msa_2.npy,kaib__2_4,up,4.820471,2
kaib/kaib__2_4/rank_006_alphafold2_model_2_seed_004_msa_extra_msa_0.npy,kaib__2_4,common,52.886284,2
kaib/kaib__2_4/rank_006_alphafold2_model_2_seed_004_msa_extra_msa_0.npy,kaib__2_4,right,20.403145,2
kaib/kaib__2_4/rank_006_alphafold2_model_2_seed_004_msa_extra_msa_0.npy,kaib__2_4,up,5.7340603,2
kaib/kaib__2_4/rank_017_alphafold2_model_5_seed_000_msa_extra_msa_1.npy,kaib__2_4,common,66.555916,2
kaib/kaib__2_4/rank_017_alphafold2_model_5_seed_000_msa_extra_msa_1.npy,kaib__2_4,right,17.186697,2
kaib/kaib__2_4/rank_017_alphafold2_model_5_seed_000_msa_extra_msa_1.npy,kaib__2_4,up,6.4013834,2
kaib/kaib__2_4/rank_007_alphafold2_model_1_seed_004_msa_extra_msa_2.npy,kaib__2_4,common,51.92918,2
kaib/kaib__2_4/rank_007_alphafold2_model_1_seed_004_msa_extra_msa_2.npy,kaib__2_4,right,14.490098,2
kaib/kaib__2_4/rank_007_alphafold2_model_1_seed_004_msa_extra_msa_2.npy,kaib__2_4,up,5.377117,2
kaib/kaib__2_4/rank_001_alphafold2_model_4_seed_004_msa_extra_msa_3.npy,kaib__2_4,common,55.6621,2
kaib/kaib__2_4/rank_001_alphafold2_model_4_seed_004_msa_extra_msa_3.npy,kaib__2_4,right,10.842303,2
kaib/kaib__2_4/rank_001_alphafold2_model_4_seed_004_msa_extra_msa_3.npy,kaib__2_4,up,6.5077543,2
kaib/kaib__2_4/rank_010_alphafold2_model_3_seed_002_msa_extra_msa_1.npy,kaib__2_4,common,64.87694,2
kaib/kaib__2_4/rank_010_alphafold2_model_3_seed_002_msa_extra_msa_1.npy,kaib__2_4,right,16.719494,2
kaib/kaib__2_4/rank_010_alphafold2_model_3_seed_002_msa_extra_msa_1.npy,kaib__2_4,up,7.5425344,2
kaib/kaib__2_4/rank_019_alphafold2_model_2_seed_002_msa_extra_msa_3.npy,kaib__2_4,common,45.78655,2
kaib/kaib__2_4/rank_019_alphafold2_model_2_seed_002_msa_extra_msa_3.npy,kaib__2_4,right,12.367973,2
kaib/kaib__2_4/rank_019_alphafold2_model_2_seed_002_msa_extra_msa_3.npy,kaib__2_4,up,6.652258,2
kaib/kaib__2_4/rank_005_alphafold2_model_1_seed_001_msa_extra_msa_2.npy,kaib__2_4,common,53.74652,2
kaib/kaib__2_4/rank_005_alphafold2_model_1_seed_001_msa_extra_msa_2.npy,kaib__2_4,right,16.282608,2
kaib/kaib__2_4/rank_005_alphafold2_model_1_seed_001_msa_extra_msa_2.npy,kaib__2_4,up,6.0786304,2
kaib/kaib__2_4/rank_005_alphafold2_model_1_seed_001_msa_extra_msa_3.npy,kaib__2_4,common,53.125988,2
kaib/kaib__2_4/rank_005_alphafold2_model_1_seed_001_msa_extra_msa_3.npy,kaib__2_4,right,10.78269,2
kaib/kaib__2_4/rank_005_alphafold2_model_1_seed_001_msa_extra_msa_3.npy,kaib__2_4,up,6.0516624,2
kaib/kaib__2_4/rank_019_alphafold2_model_2_seed_002_msa_extra_msa_2.npy,kaib__2_4,common,58.571743,2
kaib/kaib__2_4/rank_019_alphafold2_model_2_seed_002_msa_extra_msa_2.npy,kaib__2_4,right,15.61688,2
kaib/kaib__2_4/rank_019_alphafold2_model_2_seed_002_msa_extra_msa_2.npy,kaib__2_4,up,5.7526083,2
kaib/kaib__2_4/rank_019_alphafold2_model_2_seed_002_msa_extra_msa_0.npy,kaib__2_4,common,54.722034,2
kaib/kaib__2_4/rank_019_alphafold2_model_2_seed_002_msa_extra_msa_0.npy,kaib__2_4,right,21.145359,2
kaib/kaib__2_4/rank_019_alphafold2_model_2_seed_002_msa_extra_msa_0.npy,kaib__2_4,up,7.3808985,2
kaib/kaib__2_4/rank_005_alphafold2_model_1_seed_001_msa_extra_msa_1.npy,kaib__2_4,common,63.941437,2
kaib/kaib__2_4/rank_005_alphafold2_model_1_seed_001_msa_extra_msa_1.npy,kaib__2_4,right,16.713007,2
kaib/kaib__2_4/rank_005_alphafold2_model_1_seed_001_msa_extra_msa_1.npy,kaib__2_4,up,4.82025,2
kaib/kaib__2_4/rank_005_alphafold2_model_1_seed_001_msa_extra_msa_0.npy,kaib__2_4,common,57.99243,2
kaib/kaib__2_4/rank_005_alphafold2_model_1_seed_001_msa_extra_msa_0.npy,kaib__2_4,right,21.938309,2
kaib/kaib__2_4/rank_005_alphafold2_model_1_seed_001_msa_extra_msa_0.npy,kaib__2_4,up,7.2463408,2
kaib/kaib__2_4/rank_019_alphafold2_model_2_seed_002_msa_extra_msa_1.npy,kaib__2_4,common,64.2126,2
kaib/kaib__2_4/rank_019_alphafold2_model_2_seed_002_msa_extra_msa_1.npy,kaib__2_4,right,17.926533,2
kaib/kaib__2_4/rank_019_alphafold2_model_2_seed_002_msa_extra_msa_1.npy,kaib__2_4,up,5.440157,2
kaib/kaib__2_4/rank_002_alphafold2_model_4_seed_001_msa_extra_msa_2.npy,kaib__2_4,common,57.88624,2
kaib/kaib__2_4/rank_002_alphafold2_model_4_seed_001_msa_extra_msa_2.npy,kaib__2_4,right,14.935738,2
kaib/kaib__2_4/rank_002_alphafold2_model_4_seed_001_msa_extra_msa_2.npy,kaib__2_4,up,5.9624996,2
kaib/kaib__2_4/rank_021_alphafold2_model_2_seed_003_msa_extra_msa_0.npy,kaib__2_4,common,49.804886,2
kaib/kaib__2_4/rank_021_alphafold2_model_2_seed_003_msa_extra_msa_0.npy,kaib__2_4,right,22.543148,2
kaib/kaib__2_4/rank_021_alphafold2_model_2_seed_003_msa_extra_msa_0.npy,kaib__2_4,up,5.8737736,2
kaib/kaib__2_4/rank_021_alphafold2_model_2_seed_003_msa_extra_msa_1.npy,kaib__2_4,common,59.798195,2
kaib/kaib__2_4/rank_021_alphafold2_model_2_seed_003_msa_extra_msa_1.npy,kaib__2_4,right,16.486153,2
kaib/kaib__2_4/rank_021_alphafold2_model_2_seed_003_msa_extra_msa_1.npy,kaib__2_4,up,7.149933,2
kaib/kaib__2_4/rank_002_alphafold2_model_4_seed_001_msa_extra_msa_3.npy,kaib__2_4,common,56.3235,2
kaib/kaib__2_4/rank_002_alphafold2_model_4_seed_001_msa_extra_msa_3.npy,kaib__2_4,right,12.840895,2
kaib/kaib__2_4/rank_002_alphafold2_model_4_seed_001_msa_extra_msa_3.npy,kaib__2_4,up,7.847579,2
kaib/kaib__2_4/rank_002_alphafold2_model_4_seed_001_msa_extra_msa_1.npy,kaib__2_4,common,66.72171,2
kaib/kaib__2_4/rank_002_alphafold2_model_4_seed_001_msa_extra_msa_1.npy,kaib__2_4,right,18.343395,2
kaib/kaib__2_4/rank_002_alphafold2_model_4_seed_001_msa_extra_msa_1.npy,kaib__2_4,up,5.8024507,2
kaib/kaib__2_4/rank_021_alphafold2_model_2_seed_003_msa_extra_msa_3.npy,kaib__2_4,common,52.46846,2
kaib/kaib__2_4/rank_021_alphafold2_model_2_seed_003_msa_extra_msa_3.npy,kaib__2_4,right,13.979181,2
kaib/kaib__2_4/rank_021_alphafold2_model_2_seed_003_msa_extra_msa_3.npy,kaib__2_4,up,6.647306,2
kaib/kaib__2_4/rank_021_alphafold2_model_2_seed_003_msa_extra_msa_2.npy,kaib__2_4,common,55.881214,2
kaib/kaib__2_4/rank_021_alphafold2_model_2_seed_003_msa_extra_msa_2.npy,kaib__2_4,right,14.820152,2
kaib/kaib__2_4/rank_021_alphafold2_model_2_seed_003_msa_extra_msa_2.npy,kaib__2_4,up,4.9534893,2
kaib/kaib__2_4/rank_002_alphafold2_model_4_seed_001_msa_extra_msa_0.npy,kaib__2_4,common,53.870544,2
kaib/kaib__2_4/rank_002_alphafold2_model_4_seed_001_msa_extra_msa_0.npy,kaib__2_4,right,24.010433,2
kaib/kaib__2_4/rank_002_alphafold2_model_4_seed_001_msa_extra_msa_0.npy,kaib__2_4,up,7.8478765,2
kaib/kaib__4_8/rank_015_alphafold2_model_4_seed_003_msa_extra_msa_2.npy,kaib__4_8,common,66.41197,3
kaib/kaib__4_8/rank_015_alphafold2_model_4_seed_003_msa_extra_msa_2.npy,kaib__4_8,right,28.199669,3
kaib/kaib__4_8/rank_015_alphafold2_model_4_seed_003_msa_extra_msa_2.npy,kaib__4_8,up,9.155488,3
kaib/kaib__4_8/rank_015_alphafold2_model_4_seed_003_msa_extra_msa_3.npy,kaib__4_8,common,63.576134,3
kaib/kaib__4_8/rank_015_alphafold2_model_4_seed_003_msa_extra_msa_3.npy,kaib__4_8,right,22.089302,3
kaib/kaib__4_8/rank_015_alphafold2_model_4_seed_003_msa_extra_msa_3.npy,kaib__4_8,up,8.559645,3
kaib/kaib__4_8/rank_015_alphafold2_model_4_seed_003_msa_extra_msa_1.npy,kaib__4_8,common,60.512463,3
kaib/kaib__4_8/rank_015_alphafold2_model_4_seed_003_msa_extra_msa_1.npy,kaib__4_8,right,15.075072,3
kaib/kaib__4_8/rank_015_alphafold2_model_4_seed_003_msa_extra_msa_1.npy,kaib__4_8,up,6.0891647,3
kaib/kaib__4_8/rank_015_alphafold2_model_4_seed_003_msa_extra_msa_0.npy,kaib__4_8,common,69.91362,3
kaib/kaib__4_8/rank_015_alphafold2_model_4_seed_003_msa_extra_msa_0.npy,kaib__4_8,right,24.33686,3
kaib/kaib__4_8/rank_015_alphafold2_model_4_seed_003_msa_extra_msa_0.npy,kaib__4_8,up,6.5391626,3
kaib/kaib__4_8/rank_007_alphafold2_model_5_seed_003_msa_extra_msa_0.npy,kaib__4_8,common,66.309525,3
kaib/kaib__4_8/rank_007_alphafold2_model_5_seed_003_msa_extra_msa_0.npy,kaib__4_8,right,19.204275,3
kaib/kaib__4_8/rank_007_alphafold2_model_5_seed_003_msa_extra_msa_0.npy,kaib__4_8,up,6.2918215,3
kaib/kaib__4_8/rank_005_alphafold2_model_3_seed_004_msa_extra_msa_0.npy,kaib__4_8,common,69.6767,3
kaib/kaib__4_8/rank_005_alphafold2_model_3_seed_004_msa_extra_msa_0.npy,kaib__4_8,right,21.147617,3
kaib/kaib__4_8/rank_005_alphafold2_model_3_seed_004_msa_extra_msa_0.npy,kaib__4_8,up,5.4943295,3
kaib/kaib__4_8/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_0.npy,kaib__4_8,common,66.6077,3
kaib/kaib__4_8/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_0.npy,kaib__4_8,right,20.030598,3
kaib/kaib__4_8/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_0.npy,kaib__4_8,up,6.2900734,3
kaib/kaib__4_8/rank_013_alphafold2_model_2_seed_000_msa_extra_msa_2.npy,kaib__4_8,common,65.384445,3
kaib/kaib__4_8/rank_013_alphafold2_model_2_seed_000_msa_extra_msa_2.npy,kaib__4_8,right,25.571592,3
kaib/kaib__4_8/rank_013_alphafold2_model_2_seed_000_msa_extra_msa_2.npy,kaib__4_8,up,9.043975,3
kaib/kaib__4_8/rank_013_alphafold2_model_2_seed_000_msa_extra_msa_3.npy,kaib__4_8,common,65.19977,3
kaib/kaib__4_8/rank_013_alphafold2_model_2_seed_000_msa_extra_msa_3.npy,kaib__4_8,right,21.382246,3
kaib/kaib__4_8/rank_013_alphafold2_model_2_seed_000_msa_extra_msa_3.npy,kaib__4_8,up,8.7066965,3
kaib/kaib__4_8/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_1.npy,kaib__4_8,common,60.63027,3
kaib/kaib__4_8/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_1.npy,kaib__4_8,right,16.617094,3
kaib/kaib__4_8/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_1.npy,kaib__4_8,up,6.936964,3
kaib/kaib__4_8/rank_005_alphafold2_model_3_seed_004_msa_extra_msa_1.npy,kaib__4_8,common,57.972214,3
kaib/kaib__4_8/rank_005_alphafold2_model_3_seed_004_msa_extra_msa_1.npy,kaib__4_8,right,17.154343,3
kaib/kaib__4_8/rank_005_alphafold2_model_3_seed_004_msa_extra_msa_1.npy,kaib__4_8,up,7.2431974,3
kaib/kaib__4_8/rank_007_alphafold2_model_5_seed_003_msa_extra_msa_1.npy,kaib__4_8,common,62.026318,3
kaib/kaib__4_8/rank_007_alphafold2_model_5_seed_003_msa_extra_msa_1.npy,kaib__4_8,right,15.479148,3
kaib/kaib__4_8/rank_007_alphafold2_model_5_seed_003_msa_extra_msa_1.npy,kaib__4_8,up,6.887314,3
kaib/kaib__4_8/rank_007_alphafold2_model_5_seed_003_msa_extra_msa_3.npy,kaib__4_8,common,66.98308,3
kaib/kaib__4_8/rank_007_alphafold2_model_5_seed_003_msa_extra_msa_3.npy,kaib__4_8,right,24.533457,3
kaib/kaib__4_8/rank_007_alphafold2_model_5_seed_003_msa_extra_msa_3.npy,kaib__4_8,up,9.594372,3
kaib/kaib__4_8/rank_005_alphafold2_model_3_seed_004_msa_extra_msa_3.npy,kaib__4_8,common,66.5324,3
kaib/kaib__4_8/rank_005_alphafold2_model_3_seed_004_msa_extra_msa_3.npy,kaib__4_8,right,22.74936,3
kaib/kaib__4_8/rank_005_alphafold2_model_3_seed_004_msa_extra_msa_3.npy,kaib__4_8,up,8.949133,3
kaib/kaib__4_8/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_3.npy,kaib__4_8,common,66.79584,3
kaib/kaib__4_8/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_3.npy,kaib__4_8,right,24.966633,3
kaib/kaib__4_8/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_3.npy,kaib__4_8,up,9.753826,3
kaib/kaib__4_8/rank_013_alphafold2_model_2_seed_000_msa_extra_msa_1.npy,kaib__4_8,common,59.933186,3
kaib/kaib__4_8/rank_013_alphafold2_model_2_seed_000_msa_extra_msa_1.npy,kaib__4_8,right,14.640525,3
kaib/kaib__4_8/rank_013_alphafold2_model_2_seed_000_msa_extra_msa_1.npy,kaib__4_8,up,6.649122,3
kaib/kaib__4_8/rank_013_alphafold2_model_2_seed_000_msa_extra_msa_0.npy,kaib__4_8,common,65.7715,3
kaib/kaib__4_8/rank_013_alphafold2_model_2_seed_000_msa_extra_msa_0.npy,kaib__4_8,right,21.748549,3
kaib/kaib__4_8/rank_013_alphafold2_model_2_seed_000_msa_extra_msa_0.npy,kaib__4_8,up,6.6081257,3
kaib/kaib__4_8/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_2.npy,kaib__4_8,common,66.307144,3
kaib/kaib__4_8/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_2.npy,kaib__4_8,right,23.405376,3
kaib/kaib__4_8/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_2.npy,kaib__4_8,up,8.050835,3
kaib/kaib__4_8/rank_005_alphafold2_model_3_seed_004_msa_extra_msa_2.npy,kaib__4_8,common,62.161022,3
kaib/kaib__4_8/rank_005_alphafold2_model_3_seed_004_msa_extra_msa_2.npy,kaib__4_8,right,23.990656,3
kaib/kaib__4_8/rank_005_alphafold2_model_3_seed_004_msa_extra_msa_2.npy,kaib__4_8,up,10.067136,3
kaib/kaib__4_8/rank_007_alphafold2_model_5_seed_003_msa_extra_msa_2.npy,kaib__4_8,common,65.06024,3
kaib/kaib__4_8/rank_007_alphafold2_model_5_seed_003_msa_extra_msa_2.npy,kaib__4_8,right,25.147757,3
kaib/kaib__4_8/rank_007_alphafold2_model_5_seed_003_msa_extra_msa_2.npy,kaib__4_8,up,6.8794203,3
kaib/kaib__4_8/rank_019_alphafold2_model_5_seed_000_msa_extra_msa_0.npy,kaib__4_8,common,63.19431,3
kaib/kaib__4_8/rank_019_alphafold2_model_5_seed_000_msa_extra_msa_0.npy,kaib__4_8,right,23.797,3
kaib/kaib__4_8/rank_019_alphafold2_model_5_seed_000_msa_extra_msa_0.npy,kaib__4_8,up,7.2381244,3
kaib/kaib__4_8/rank_010_alphafold2_model_2_seed_002_msa_extra_msa_2.npy,kaib__4_8,common,70.36763,3
kaib/kaib__4_8/rank_010_alphafold2_model_2_seed_002_msa_extra_msa_2.npy,kaib__4_8,right,26.896544,3
kaib/kaib__4_8/rank_010_alphafold2_model_2_seed_002_msa_extra_msa_2.npy,kaib__4_8,up,10.398869,3
kaib/kaib__4_8/rank_023_alphafold2_model_3_seed_001_msa_extra_msa_0.npy,kaib__4_8,common,64.62966,3
kaib/kaib__4_8/rank_023_alphafold2_model_3_seed_001_msa_extra_msa_0.npy,kaib__4_8,right,23.027359,3
kaib/kaib__4_8/rank_023_alphafold2_model_3_seed_001_msa_extra_msa_0.npy,kaib__4_8,up,7.4249287,3
kaib/kaib__4_8/rank_008_alphafold2_model_2_seed_004_msa_extra_msa_1.npy,kaib__4_8,common,57.185287,3
kaib/kaib__4_8/rank_008_alphafold2_model_2_seed_004_msa_extra_msa_1.npy,kaib__4_8,right,14.261092,3
kaib/kaib__4_8/rank_008_alphafold2_model_2_seed_004_msa_extra_msa_1.npy,kaib__4_8,up,5.8095627,3
kaib/kaib__4_8/rank_008_alphafold2_model_2_seed_004_msa_extra_msa_0.npy,kaib__4_8,common,68.07497,3
kaib/kaib__4_8/rank_008_alphafold2_model_2_seed_004_msa_extra_msa_0.npy,kaib__4_8,right,19.765879,3
kaib/kaib__4_8/rank_008_alphafold2_model_2_seed_004_msa_extra_msa_0.npy,kaib__4_8,up,6.403351,3
kaib/kaib__4_8/rank_023_alphafold2_model_3_seed_001_msa_extra_msa_1.npy,kaib__4_8,common,60.3713,3
kaib/kaib__4_8/rank_023_alphafold2_model_3_seed_001_msa_extra_msa_1.npy,kaib__4_8,right,16.71288,3
kaib/kaib__4_8/rank_023_alphafold2_model_3_seed_001_msa_extra_msa_1.npy,kaib__4_8,up,6.920434,3
kaib/kaib__4_8/rank_010_alphafold2_model_2_seed_002_msa_extra_msa_3.npy,kaib__4_8,common,64.83974,3
kaib/kaib__4_8/rank_010_alphafold2_model_2_seed_002_msa_extra_msa_3.npy,kaib__4_8,right,24.953316,3
kaib/kaib__4_8/rank_010_alphafold2_model_2_seed_002_msa_extra_msa_3.npy,kaib__4_8,up,11.186913,3
kaib/kaib__4_8/rank_019_alphafold2_model_5_seed_000_msa_extra_msa_1.npy,kaib__4_8,common,62.101704,3
kaib/kaib__4_8/rank_019_alphafold2_model_5_seed_000_msa_extra_msa_1.npy,kaib__4_8,right,14.400261,3
kaib/kaib__4_8/rank_019_alphafold2_model_5_seed_000_msa_extra_msa_1.npy,kaib__4_8,up,7.843688,3
kaib/kaib__4_8/rank_019_alphafold2_model_5_seed_000_msa_extra_msa_3.npy,kaib__4_8,common,63.10324,3
kaib/kaib__4_8/rank_019_alphafold2_model_5_seed_000_msa_extra_msa_3.npy,kaib__4_8,right,25.843857,3
kaib/kaib__4_8/rank_019_alphafold2_model_5_seed_000_msa_extra_msa_3.npy,kaib__4_8,up,9.397606,3
kaib/kaib__4_8/rank_010_alphafold2_model_2_seed_002_msa_extra_msa_1.npy,kaib__4_8,common,57.218273,3
kaib/kaib__4_8/rank_010_alphafold2_model_2_seed_002_msa_extra_msa_1.npy,kaib__4_8,right,17.33078,3
kaib/kaib__4_8/rank_010_alphafold2_model_2_seed_002_msa_extra_msa_1.npy,kaib__4_8,up,6.5133796,3
kaib/kaib__4_8/rank_023_alphafold2_model_3_seed_001_msa_extra_msa_3.npy,kaib__4_8,common,61.287365,3
kaib/kaib__4_8/rank_023_alphafold2_model_3_seed_001_msa_extra_msa_3.npy,kaib__4_8,right,22.89313,3
kaib/kaib__4_8/rank_023_alphafold2_model_3_seed_001_msa_extra_msa_3.npy,kaib__4_8,up,8.3437805,3
kaib/kaib__4_8/rank_008_alphafold2_model_2_seed_004_msa_extra_msa_2.npy,kaib__4_8,common,65.72445,3
kaib/kaib__4_8/rank_008_alphafold2_model_2_seed_004_msa_extra_msa_2.npy,kaib__4_8,right,22.058245,3
kaib/kaib__4_8/rank_008_alphafold2_model_2_seed_004_msa_extra_msa_2.npy,kaib__4_8,up,10.509652,3
kaib/kaib__4_8/rank_008_alphafold2_model_2_seed_004_msa_extra_msa_3.npy,kaib__4_8,common,66.62938,3
kaib/kaib__4_8/rank_008_alphafold2_model_2_seed_004_msa_extra_msa_3.npy,kaib__4_8,right,24.555086,3
kaib/kaib__4_8/rank_008_alphafold2_model_2_seed_004_msa_extra_msa_3.npy,kaib__4_8,up,10.087023,3
kaib/kaib__4_8/rank_023_alphafold2_model_3_seed_001_msa_extra_msa_2.npy,kaib__4_8,common,67.33953,3
kaib/kaib__4_8/rank_023_alphafold2_model_3_seed_001_msa_extra_msa_2.npy,kaib__4_8,right,20.097157,3
kaib/kaib__4_8/rank_023_alphafold2_model_3_seed_001_msa_extra_msa_2.npy,kaib__4_8,up,9.662515,3
kaib/kaib__4_8/rank_010_alphafold2_model_2_seed_002_msa_extra_msa_0.npy,kaib__4_8,common,63.88962,3
kaib/kaib__4_8/rank_010_alphafold2_model_2_seed_002_msa_extra_msa_0.npy,kaib__4_8,right,25.669197,3
kaib/kaib__4_8/rank_010_alphafold2_model_2_seed_002_msa_extra_msa_0.npy,kaib__4_8,up,5.8737183,3
kaib/kaib__4_8/rank_019_alphafold2_model_5_seed_000_msa_extra_msa_2.npy,kaib__4_8,common,64.61089,3
kaib/kaib__4_8/rank_019_alphafold2_model_5_seed_000_msa_extra_msa_2.npy,kaib__4_8,right,23.869333,3
kaib/kaib__4_8/rank_019_alphafold2_model_5_seed_000_msa_extra_msa_2.npy,kaib__4_8,up,7.20035,3
kaib/kaib__4_8/rank_017_alphafold2_model_4_seed_004_msa_extra_msa_3.npy,kaib__4_8,common,62.386078,3
kaib/kaib__4_8/rank_017_alphafold2_model_4_seed_004_msa_extra_msa_3.npy,kaib__4_8,right,21.529299,3
kaib/kaib__4_8/rank_017_alphafold2_model_4_seed_004_msa_extra_msa_3.npy,kaib__4_8,up,11.301244,3
kaib/kaib__4_8/rank_004_alphafold2_model_5_seed_004_msa_extra_msa_0.npy,kaib__4_8,common,66.88789,3
kaib/kaib__4_8/rank_004_alphafold2_model_5_seed_004_msa_extra_msa_0.npy,kaib__4_8,right,19.55004,3
kaib/kaib__4_8/rank_004_alphafold2_model_5_seed_004_msa_extra_msa_0.npy,kaib__4_8,up,6.726899,3
kaib/kaib__4_8/rank_014_alphafold2_model_1_seed_000_msa_extra_msa_3.npy,kaib__4_8,common,61.711086,3
kaib/kaib__4_8/rank_014_alphafold2_model_1_seed_000_msa_extra_msa_3.npy,kaib__4_8,right,20.40685,3
kaib/kaib__4_8/rank_014_alphafold2_model_1_seed_000_msa_extra_msa_3.npy,kaib__4_8,up,8.087434,3
kaib/kaib__4_8/rank_014_alphafold2_model_1_seed_000_msa_extra_msa_2.npy,kaib__4_8,common,68.60578,3
kaib/kaib__4_8/rank_014_alphafold2_model_1_seed_000_msa_extra_msa_2.npy,kaib__4_8,right,23.302828,3
kaib/kaib__4_8/rank_014_alphafold2_model_1_seed_000_msa_extra_msa_2.npy,kaib__4_8,up,9.453855,3
kaib/kaib__4_8/rank_004_alphafold2_model_5_seed_004_msa_extra_msa_1.npy,kaib__4_8,common,59.104275,3
kaib/kaib__4_8/rank_004_alphafold2_model_5_seed_004_msa_extra_msa_1.npy,kaib__4_8,right,16.724432,3
kaib/kaib__4_8/rank_004_alphafold2_model_5_seed_004_msa_extra_msa_1.npy,kaib__4_8,up,6.683379,3
kaib/kaib__4_8/rank_017_alphafold2_model_4_seed_004_msa_extra_msa_2.npy,kaib__4_8,common,70.458496,3
kaib/kaib__4_8/rank_017_alphafold2_model_4_seed_004_msa_extra_msa_2.npy,kaib__4_8,right,24.682446,3
kaib/kaib__4_8/rank_017_alphafold2_model_4_seed_004_msa_extra_msa_2.npy,kaib__4_8,up,10.193085,3
kaib/kaib__4_8/rank_017_alphafold2_model_4_seed_004_msa_extra_msa_0.npy,kaib__4_8,common,62.36552,3
kaib/kaib__4_8/rank_017_alphafold2_model_4_seed_004_msa_extra_msa_0.npy,kaib__4_8,right,18.31821,3
kaib/kaib__4_8/rank_017_alphafold2_model_4_seed_004_msa_extra_msa_0.npy,kaib__4_8,up,6.247321,3
kaib/kaib__4_8/rank_004_alphafold2_model_5_seed_004_msa_extra_msa_3.npy,kaib__4_8,common,67.3904,3
kaib/kaib__4_8/rank_004_alphafold2_model_5_seed_004_msa_extra_msa_3.npy,kaib__4_8,right,15.662485,3
kaib/kaib__4_8/rank_004_alphafold2_model_5_seed_004_msa_extra_msa_3.npy,kaib__4_8,up,8.794857,3
kaib/kaib__4_8/rank_014_alphafold2_model_1_seed_000_msa_extra_msa_0.npy,kaib__4_8,common,65.42499,3
kaib/kaib__4_8/rank_014_alphafold2_model_1_seed_000_msa_extra_msa_0.npy,kaib__4_8,right,22.397493,3
kaib/kaib__4_8/rank_014_alphafold2_model_1_seed_000_msa_extra_msa_0.npy,kaib__4_8,up,7.0078535,3
kaib/kaib__4_8/rank_014_alphafold2_model_1_seed_000_msa_extra_msa_1.npy,kaib__4_8,common,61.347206,3
kaib/kaib__4_8/rank_014_alphafold2_model_1_seed_000_msa_extra_msa_1.npy,kaib__4_8,right,16.729162,3
kaib/kaib__4_8/rank_014_alphafold2_model_1_seed_000_msa_extra_msa_1.npy,kaib__4_8,up,6.790372,3
kaib/kaib__4_8/rank_004_alphafold2_model_5_seed_004_msa_extra_msa_2.npy,kaib__4_8,common,68.71344,3
kaib/kaib__4_8/rank_004_alphafold2_model_5_seed_004_msa_extra_msa_2.npy,kaib__4_8,right,26.763613,3
kaib/kaib__4_8/rank_004_alphafold2_model_5_seed_004_msa_extra_msa_2.npy,kaib__4_8,up,10.514662,3
